bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1896850,3100512,text,6286,text/html,Chaptered,https://legiscan.com/CA/text/ACR8/id/3100512,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR8#97CHP
1897057,3033837,text,12480,text/html,Introduced,https://legiscan.com/CA/text/ACR9/id/3033837,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR9#99INT
1897057,3109883,text,14034,text/html,Enrolled,https://legiscan.com/CA/text/ACR9/id/3109883,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR9#98ENR
1897057,3120373,text,12114,text/html,Chaptered,https://legiscan.com/CA/text/ACR9/id/3120373,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR9#97CHP
1898372,3035240,text,9037,text/html,Introduced,https://legiscan.com/CA/text/ACR10/id/3035240,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR10#99INT
1898372,3040044,text,9671,text/html,Amended,https://legiscan.com/CA/text/ACR10/id/3040044,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR10#98AMD
1898372,3094936,text,10922,text/html,Enrolled,https://legiscan.com/CA/text/ACR10/id/3094936,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR10#97ENR
1898372,3100508,text,8657,text/html,Chaptered,https://legiscan.com/CA/text/ACR10/id/3100508,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR10#96CHP
1904799,3041702,text,7345,text/html,Introduced,https://legiscan.com/CA/text/ACR11/id/3041702,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR11#99INT
1904799,3129471,text,8916,text/html,Enrolled,https://legiscan.com/CA/text/ACR11/id/3129471,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR11#98ENR
1904799,3139603,text,7031,text/html,Chaptered,https://legiscan.com/CA/text/ACR11/id/3139603,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR11#97CHP
1909888,3046898,text,10692,text/html,Introduced,https://legiscan.com/CA/text/ACR12/id/3046898,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR12#99INT
1909888,3191045,text,15686,text/html,Amended,https://legiscan.com/CA/text/ACR12/id/3191045,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR12#98AMD
1909888,3269452,text,10061,text/html,Enrolled,https://legiscan.com/CA/text/ACR12/id/3269452,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR12#97ENR
1909888,3270555,text,7808,text/html,Chaptered,https://legiscan.com/CA/text/ACR12/id/3270555,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR12#96CHP
1916620,3053675,text,5306,text/html,Introduced,https://legiscan.com/CA/text/ACR13/id/3053675,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR13#99INT
1916620,3266582,text,5735,text/html,Amended,https://legiscan.com/CA/text/ACR13/id/3266582,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR13#98AMD
1916620,3269709,text,6513,text/html,Enrolled,https://legiscan.com/CA/text/ACR13/id/3269709,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR13#97ENR
1916620,3270461,text,4993,text/html,Chaptered,https://legiscan.com/CA/text/ACR13/id/3270461,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR13#96CHP
1919271,3056343,text,10224,text/html,Introduced,https://legiscan.com/CA/text/ACR14/id/3056343,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR14#99INT
1919271,3129464,text,11786,text/html,Enrolled,https://legiscan.com/CA/text/ACR14/id/3129464,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR14#98ENR
1919271,3139572,text,9897,text/html,Chaptered,https://legiscan.com/CA/text/ACR14/id/3139572,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR14#97CHP
1922284,3059545,text,8970,text/html,Introduced,https://legiscan.com/CA/text/ACR15/id/3059545,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR15#99INT
1922284,3257653,text,10412,text/html,Enrolled,https://legiscan.com/CA/text/ACR15/id/3257653,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR15#98ENR
1922284,3258868,text,8652,text/html,Chaptered,https://legiscan.com/CA/text/ACR15/id/3258868,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR15#97CHP
1926284,3063639,text,5761,text/html,Introduced,https://legiscan.com/CA/text/ACR16/id/3063639,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR16#99INT
1926284,3117248,text,6676,text/html,Amended,https://legiscan.com/CA/text/ACR16/id/3117248,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR16#98AMD
1926284,3132042,text,6864,text/html,Amended,https://legiscan.com/CA/text/ACR16/id/3132042,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR16#97AMD
1926284,3243184,text,7073,text/html,Amended,https://legiscan.com/CA/text/ACR16/id/3243184,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR16#96AMD
1926284,3260444,text,7721,text/html,Enrolled,https://legiscan.com/CA/text/ACR16/id/3260444,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR16#95ENR
1926284,3261057,text,5544,text/html,Chaptered,https://legiscan.com/CA/text/ACR16/id/3261057,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR16#94CHP
1929342,3066667,text,6870,text/html,Introduced,https://legiscan.com/CA/text/ACR17/id/3066667,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR17#99INT
1929342,3176530,text,8379,text/html,Enrolled,https://legiscan.com/CA/text/ACR17/id/3176530,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR17#98ENR
1929342,3180687,text,6514,text/html,Chaptered,https://legiscan.com/CA/text/ACR17/id/3180687,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR17#97CHP
1936635,3074079,text,9498,text/html,Introduced,https://legiscan.com/CA/text/ACR18/id/3074079,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR18#99INT
1936635,3129470,text,11085,text/html,Enrolled,https://legiscan.com/CA/text/ACR18/id/3129470,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR18#98ENR
1936635,3139582,text,9177,text/html,Chaptered,https://legiscan.com/CA/text/ACR18/id/3139582,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR18#97CHP
1939193,3076826,text,5383,text/html,Introduced,https://legiscan.com/CA/text/ACR19/id/3076826,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR19#99INT
1939193,3176557,text,6919,text/html,Enrolled,https://legiscan.com/CA/text/ACR19/id/3176557,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR19#98ENR
1939193,3180710,text,5066,text/html,Chaptered,https://legiscan.com/CA/text/ACR19/id/3180710,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR19#97CHP
1939194,3076827,text,7330,text/html,Introduced,https://legiscan.com/CA/text/ACR20/id/3076827,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR20#99INT
1939194,3176549,text,8897,text/html,Enrolled,https://legiscan.com/CA/text/ACR20/id/3176549,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR20#98ENR
1939194,3180680,text,7013,text/html,Chaptered,https://legiscan.com/CA/text/ACR20/id/3180680,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR20#97CHP
1941758,3080718,text,6189,text/html,Introduced,https://legiscan.com/CA/text/ACR21/id/3080718,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR21#99INT
1941758,3237454,text,6999,text/html,Amended,https://legiscan.com/CA/text/ACR21/id/3237454,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR21#98AMD
1941758,3267984,text,7541,text/html,Enrolled,https://legiscan.com/CA/text/ACR21/id/3267984,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR21#97ENR
1941758,3268535,text,6031,text/html,Chaptered,https://legiscan.com/CA/text/ACR21/id/3268535,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR21#96CHP
1941759,3080719,text,5908,text/html,Introduced,https://legiscan.com/CA/text/ACR22/id/3080719,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR22#99INT
1941759,3176550,text,7483,text/html,Enrolled,https://legiscan.com/CA/text/ACR22/id/3176550,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR22#98ENR
1941759,3180721,text,5587,text/html,Chaptered,https://legiscan.com/CA/text/ACR22/id/3180721,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR22#97CHP
1949681,3092816,text,4960,text/html,Introduced,https://legiscan.com/CA/text/ACR23/id/3092816,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR23#99INT
1949681,3257658,text,6455,text/html,Enrolled,https://legiscan.com/CA/text/ACR23/id/3257658,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR23#98ENR
1949681,3258818,text,4637,text/html,Chaptered,https://legiscan.com/CA/text/ACR23/id/3258818,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR23#97CHP
1949682,3092817,text,6046,text/html,Introduced,https://legiscan.com/CA/text/ACR24/id/3092817,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR24#99INT
1949682,3257668,text,7604,text/html,Enrolled,https://legiscan.com/CA/text/ACR24/id/3257668,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR24#98ENR
1949682,3258824,text,5728,text/html,Chaptered,https://legiscan.com/CA/text/ACR24/id/3258824,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR24#97CHP
1953088,3097177,text,5379,text/html,Introduced,https://legiscan.com/CA/text/ACR25/id/3097177,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR25#99INT
1958480,3103911,text,5316,text/html,Introduced,https://legiscan.com/CA/text/ACR26/id/3103911,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR26#99INT
1958480,3176559,text,6659,text/html,Enrolled,https://legiscan.com/CA/text/ACR26/id/3176559,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR26#98ENR
1958480,3180688,text,4938,text/html,Chaptered,https://legiscan.com/CA/text/ACR26/id/3180688,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR26#97CHP
1958481,3103912,text,9374,text/html,Introduced,https://legiscan.com/CA/text/ACR27/id/3103912,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR27#99INT
1958481,3120374,text,10798,text/html,Amended,https://legiscan.com/CA/text/ACR27/id/3120374,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR27#98AMD
1958481,3176532,text,12123,text/html,Enrolled,https://legiscan.com/CA/text/ACR27/id/3176532,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR27#97ENR
1958481,3180692,text,9909,text/html,Chaptered,https://legiscan.com/CA/text/ACR27/id/3180692,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR27#96CHP
1958482,3103913,text,7645,text/html,Introduced,https://legiscan.com/CA/text/ACR28/id/3103913,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR28#99INT
1958482,3202990,text,9238,text/html,Enrolled,https://legiscan.com/CA/text/ACR28/id/3202990,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR28#98ENR
1958482,3206068,text,7327,text/html,Chaptered,https://legiscan.com/CA/text/ACR28/id/3206068,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR28#97CHP
1961085,3107385,text,6458,text/html,Introduced,https://legiscan.com/CA/text/ACR29/id/3107385,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR29#99INT
1961085,3176543,text,8017,text/html,Enrolled,https://legiscan.com/CA/text/ACR29/id/3176543,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR29#98ENR
1961085,3180715,text,6141,text/html,Chaptered,https://legiscan.com/CA/text/ACR29/id/3180715,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR29#97CHP
1964715,3111954,text,21215,text/html,Introduced,https://legiscan.com/CA/text/ACR30/id/3111954,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR30#99INT
1964715,3266560,text,22707,text/html,Enrolled,https://legiscan.com/CA/text/ACR30/id/3266560,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR30#98ENR
1964715,3266807,text,20693,text/html,Chaptered,https://legiscan.com/CA/text/ACR30/id/3266807,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR30#97CHP
1968236,3117216,text,5694,text/html,Introduced,https://legiscan.com/CA/text/ACR31/id/3117216,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR31#99INT
1968236,3239657,text,7203,text/html,Enrolled,https://legiscan.com/CA/text/ACR31/id/3239657,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR31#98ENR
1968236,3241528,text,5373,text/html,Chaptered,https://legiscan.com/CA/text/ACR31/id/3241528,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR31#97CHP
1970446,3120334,text,5719,text/html,Introduced,https://legiscan.com/CA/text/ACR32/id/3120334,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR32#99INT
1971755,3123844,text,8727,text/html,Introduced,https://legiscan.com/CA/text/ACR33/id/3123844,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR33#99INT
1971755,3176553,text,10268,text/html,Enrolled,https://legiscan.com/CA/text/ACR33/id/3176553,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR33#98ENR
1971755,3180693,text,8318,text/html,Chaptered,https://legiscan.com/CA/text/ACR33/id/3180693,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR33#97CHP
1974525,3129423,text,8969,text/html,Introduced,https://legiscan.com/CA/text/ACR34/id/3129423,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR34#99INT
1974525,3239641,text,10394,text/html,Enrolled,https://legiscan.com/CA/text/ACR34/id/3239641,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR34#98ENR
1974525,3241510,text,8646,text/html,Chaptered,https://legiscan.com/CA/text/ACR34/id/3241510,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR34#97CHP
1974526,3129424,text,6249,text/html,Introduced,https://legiscan.com/CA/text/ACR35/id/3129424,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR35#99INT
1974526,3222454,text,7841,text/html,Enrolled,https://legiscan.com/CA/text/ACR35/id/3222454,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR35#98ENR
1974526,3229474,text,5930,text/html,Chaptered,https://legiscan.com/CA/text/ACR35/id/3229474,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR35#97CHP
1978753,3134916,text,8488,text/html,Introduced,https://legiscan.com/CA/text/ACR36/id/3134916,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR36#99INT
1978753,3257670,text,9996,text/html,Enrolled,https://legiscan.com/CA/text/ACR36/id/3257670,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR36#98ENR
1978753,3258833,text,8167,text/html,Chaptered,https://legiscan.com/CA/text/ACR36/id/3258833,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR36#97CHP
1978754,3134917,text,7673,text/html,Introduced,https://legiscan.com/CA/text/ACR37/id/3134917,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR37#99INT
1978754,3260242,text,8534,text/html,Enrolled,https://legiscan.com/CA/text/ACR37/id/3260242,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR37#98ENR
1978754,3260785,text,7321,text/html,Chaptered,https://legiscan.com/CA/text/ACR37/id/3260785,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR37#97CHP
1980398,3137186,text,3775,text/html,Introduced,https://legiscan.com/CA/text/ACR38/id/3137186,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR38#99INT
1980399,3137187,text,6663,text/html,Introduced,https://legiscan.com/CA/text/ACR39/id/3137187,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR39#99INT
1980399,3201553,text,8303,text/html,Amended,https://legiscan.com/CA/text/ACR39/id/3201553,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR39#98AMD
1980399,3233160,text,9012,text/html,Enrolled,https://legiscan.com/CA/text/ACR39/id/3233160,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR39#97ENR
1980399,3236573,text,6926,text/html,Chaptered,https://legiscan.com/CA/text/ACR39/id/3236573,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR39#96CHP
1980400,3137188,text,7919,text/html,Introduced,https://legiscan.com/CA/text/ACR40/id/3137188,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR40#99INT
1982221,3139560,text,6851,text/html,Introduced,https://legiscan.com/CA/text/ACR41/id/3139560,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR41#99INT
1982221,3222467,text,8422,text/html,Enrolled,https://legiscan.com/CA/text/ACR41/id/3222467,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR41#98ENR
1982221,3229481,text,6528,text/html,Chaptered,https://legiscan.com/CA/text/ACR41/id/3229481,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR41#97CHP
1986152,3144708,text,11490,text/html,Introduced,https://legiscan.com/CA/text/ACR42/id/3144708,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR42#99INT
1986152,3239638,text,13020,text/html,Enrolled,https://legiscan.com/CA/text/ACR42/id/3239638,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR42#98ENR
1986152,3241517,text,11169,text/html,Chaptered,https://legiscan.com/CA/text/ACR42/id/3241517,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR42#97CHP
1986153,3144709,text,5919,text/html,Introduced,https://legiscan.com/CA/text/ACR43/id/3144709,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR43#99INT
1986153,3202985,text,7474,text/html,Enrolled,https://legiscan.com/CA/text/ACR43/id/3202985,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR43#98ENR
1986153,3206082,text,5561,text/html,Chaptered,https://legiscan.com/CA/text/ACR43/id/3206082,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR43#97CHP
1987923,3147779,text,5367,text/html,Introduced,https://legiscan.com/CA/text/ACR44/id/3147779,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR44#99INT
1987923,3239636,text,6937,text/html,Enrolled,https://legiscan.com/CA/text/ACR44/id/3239636,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR44#98ENR
1987923,3241526,text,5058,text/html,Chaptered,https://legiscan.com/CA/text/ACR44/id/3241526,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR44#97CHP
1990393,3151038,text,6993,text/html,Introduced,https://legiscan.com/CA/text/ACR45/id/3151038,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR45#99INT
1990393,3257678,text,7854,text/html,Enrolled,https://legiscan.com/CA/text/ACR45/id/3257678,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR45#98ENR
1990393,3258836,text,6391,text/html,Chaptered,https://legiscan.com/CA/text/ACR45/id/3258836,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR45#97CHP
1991548,3153181,text,9947,text/html,Introduced,https://legiscan.com/CA/text/ACR46/id/3153181,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR46#99INT
1991548,3202984,text,11507,text/html,Enrolled,https://legiscan.com/CA/text/ACR46/id/3202984,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR46#98ENR
1991548,3206064,text,9661,text/html,Chaptered,https://legiscan.com/CA/text/ACR46/id/3206064,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR46#97CHP
1991549,3153182,text,6644,text/html,Introduced,https://legiscan.com/CA/text/ACR47/id/3153182,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR47#99INT
1991549,3202981,text,8183,text/html,Enrolled,https://legiscan.com/CA/text/ACR47/id/3202981,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR47#98ENR
1991549,3206089,text,6331,text/html,Chaptered,https://legiscan.com/CA/text/ACR47/id/3206089,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR47#97CHP
1991550,3153183,text,5445,text/html,Introduced,https://legiscan.com/CA/text/ACR48/id/3153183,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR48#99INT
1991550,3222455,text,6969,text/html,Enrolled,https://legiscan.com/CA/text/ACR48/id/3222455,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR48#98ENR
1991550,3229416,text,5128,text/html,Chaptered,https://legiscan.com/CA/text/ACR48/id/3229416,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR48#97CHP
1992995,3155557,text,6166,text/html,Introduced,https://legiscan.com/CA/text/ACR49/id/3155557,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR49#99INT
1992995,3222469,text,7713,text/html,Enrolled,https://legiscan.com/CA/text/ACR49/id/3222469,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR49#98ENR
1992995,3229455,text,5849,text/html,Chaptered,https://legiscan.com/CA/text/ACR49/id/3229455,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR49#97CHP
1992996,3155558,text,5951,text/html,Introduced,https://legiscan.com/CA/text/ACR50/id/3155558,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR50#99INT
1992996,3172079,text,6560,text/html,Amended,https://legiscan.com/CA/text/ACR50/id/3172079,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR50#98AMD
1992996,3222449,text,7861,text/html,Enrolled,https://legiscan.com/CA/text/ACR50/id/3222449,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR50#97ENR
1992996,3229402,text,5585,text/html,Chaptered,https://legiscan.com/CA/text/ACR50/id/3229402,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR50#96CHP
2000329,3166133,text,14215,text/html,Introduced,https://legiscan.com/CA/text/ACR51/id/3166133,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR51#99INT
2000329,3202989,text,15739,text/html,Enrolled,https://legiscan.com/CA/text/ACR51/id/3202989,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR51#98ENR
2000329,3206034,text,13816,text/html,Chaptered,https://legiscan.com/CA/text/ACR51/id/3206034,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR51#97CHP
2005482,3172042,text,7901,text/html,Introduced,https://legiscan.com/CA/text/ACR52/id/3172042,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR52#99INT
2009611,3178696,text,7113,text/html,Introduced,https://legiscan.com/CA/text/ACR53/id/3178696,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR53#99INT
2009611,3222472,text,8555,text/html,Enrolled,https://legiscan.com/CA/text/ACR53/id/3222472,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR53#98ENR
2009611,3229468,text,6797,text/html,Chaptered,https://legiscan.com/CA/text/ACR53/id/3229468,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR53#97CHP
2009612,3178697,text,6186,text/html,Introduced,https://legiscan.com/CA/text/ACR54/id/3178697,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR54#99INT
2009612,3262470,text,7774,text/html,Enrolled,https://legiscan.com/CA/text/ACR54/id/3262470,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR54#98ENR
2009612,3262922,text,5875,text/html,Chaptered,https://legiscan.com/CA/text/ACR54/id/3262922,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR54#97CHP
2011456,3182718,text,7604,text/html,Introduced,https://legiscan.com/CA/text/ACR55/id/3182718,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR55#99INT
2011456,3222457,text,9065,text/html,Enrolled,https://legiscan.com/CA/text/ACR55/id/3222457,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR55#98ENR
2011456,3229431,text,7196,text/html,Chaptered,https://legiscan.com/CA/text/ACR55/id/3229431,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR55#97CHP
2011457,3182715,text,9464,text/html,Introduced,https://legiscan.com/CA/text/ACR56/id/3182715,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR56#99INT
2011457,3239653,text,11035,text/html,Enrolled,https://legiscan.com/CA/text/ACR56/id/3239653,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR56#98ENR
2011457,3241541,text,9134,text/html,Chaptered,https://legiscan.com/CA/text/ACR56/id/3241541,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260ACR56#97CHP
