bill_id,date,chamber,sequence,action
1971753,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971753,2025-03-03,Assembly,3,"Referred to Com. on P. & C.P."
1971753,2025-04-02,Assembly,4,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 14. Noes 0.) (April 1)."
1971753,2025-04-03,Assembly,5,"Read second time and amended."
1971753,2025-04-07,Assembly,6,"Re-referred to Com. on APPR."
1971753,2025-04-30,Assembly,7,"In committee: Set, first hearing. Referred to suspense file."
1971753,2025-05-23,Assembly,8,"From committee: Do pass. (Ayes 13. Noes 0.) (May 23)."
1971753,2025-05-27,Assembly,9,"Read second time. Ordered to third reading."
1971753,2025-06-03,Assembly,10,"Read third time. Passed. Ordered to the Senate. (Ayes 66. Noes 2. Page 1978.)"
1971753,2025-06-04,Senate,11,"In Senate. Read first time. To Com. on RLS. for assignment."
1971753,2025-06-18,Senate,12,"Referred to Coms. on B. P. & E.D. and JUD."
1971753,2025-07-02,Senate,13,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on B. P. & E.D."
1971753,2025-07-07,Senate,14,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 8. Noes 3.) (July 7). Re-referred to Com. on JUD."
1971753,2025-07-16,Senate,15,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 11. Noes 2.) (July 15). Re-referred to Com. on APPR."
1971753,2025-08-18,Senate,16,"In committee: Referred to suspense file."
1971753,2025-08-29,Senate,17,"From committee: Do pass. (Ayes 5. Noes 2.) (August 29)."
1971753,2025-08-29,Senate,18,"Read second time. Ordered to third reading."
1971753,2025-09-05,Senate,19,"Read third time and amended. Ordered to second reading."
1971753,2025-09-08,Senate,20,"Read second time. Ordered to third reading."
1971753,2025-09-09,Senate,21,"Read third time. Passed. Ordered to the Assembly. (Ayes 28. Noes 10.)."
1971753,2025-09-09,Assembly,22,"In Assembly. Concurrence in Senate amendments pending."
1971753,2025-09-10,Assembly,23,"Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 64. Noes 2. Page 3226.)."
1971753,2025-09-22,,24,"Enrolled and presented to the Governor at 3 p.m."
1971753,2025-10-10,,25,"Approved by the Governor."
1971753,2025-10-10,,26,"Chaptered by Secretary of State - Chapter 497, Statutes of 2025."
1971754,2025-02-14,Assembly,1,"Read first time. To print."
1971754,2025-02-15,Assembly,2,"From printer. May be heard in committee March 17."
1971755,2025-02-14,Assembly,1,"Introduced. To print."
1971755,2025-02-15,Assembly,2,"From printer."
1971755,2025-02-18,Assembly,3,"Referred to Com. on RLS."
1971755,2025-02-19,Assembly,4,"From committee: Be adopted. Ordered to Third Reading. (Ayes 10. Noes 0.) (February 18)."
1971755,2025-02-24,Assembly,5,"Coauthors revised."
1971755,2025-02-24,Assembly,6,"Adopted and to Senate. (Page 446.)"
1971755,2025-02-26,Senate,7,"In Senate. To Com. on RLS."
1971755,2025-03-05,Senate,8,"From committee: Ordered to third reading."
1971755,2025-03-11,Senate,9,"Ordered to special consent calendar."
1971755,2025-03-13,Senate,10,"Adopted and to Assembly. (Ayes 36. Noes 0. Page 365.)"
1971755,2025-03-13,Assembly,11,"In Assembly. Ordered to Engrossing and Enrolling."
1971755,2025-03-18,,12,"Enrolled and filed with the Secretary of State at 3:30 p.m."
1971755,2025-03-18,,13,"Chaptered by Secretary of State - Res. Chapter 25, Statutes of 2025."
1971756,2025-02-14,Assembly,1,Introduced.
1971756,2025-02-24,Assembly,2,"Referred to Com. on RLS."
1971756,2025-02-24,Assembly,3,"From committee: Be adopted. Ordered to Third Reading. (Ayes 11. Noes 0.) (February 24)."
1971756,2025-03-10,Assembly,4,"Coauthors revised."
1971756,2025-03-10,Assembly,5,"Read. Adopted. (Page 567.)."
1971757,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971757,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971757,2025-02-26,Senate,3,"Referred to Coms. on JUD. and APPR."
1971758,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971758,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971758,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971758,2025-03-24,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971758,2025-04-02,Senate,5,"Re-referred to Coms. on B. P. & E.D. and JUD."
1971758,2025-04-03,Senate,6,"Set for hearing April 21."
1971758,2025-04-09,Senate,7,"Set for hearing April 29 in JUD. pending receipt."
1971758,2025-04-21,Senate,8,"April 21 set for first hearing canceled at the request of author."
1971759,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971759,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971759,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971759,2025-03-20,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1971759,2025-04-02,Senate,5,"Re-referred to Com. on TRANS."
1971759,2025-04-10,Senate,6,"Set for hearing April 28."
1971759,2025-04-11,Senate,7,"April 28 set for first hearing canceled at the request of author."
1971760,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971760,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971760,2025-02-26,Senate,3,"Referred to Com. on JUD."
1971760,2025-04-03,Senate,4,"Set for hearing April 22."
1971760,2025-04-08,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on JUD."
1971760,2025-04-23,Senate,6,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 2. Page 834.) (April 22)."
1971760,2025-04-24,Senate,7,"Read second time and amended. Re-referred to Com. on APPR."
1971760,2025-04-29,Senate,8,"Set for hearing May 5."
1971760,2025-05-05,Senate,9,"May 5 hearing: Placed on APPR. suspense file."
1971760,2025-05-16,Senate,10,"Set for hearing May 23."
1971760,2025-05-23,Senate,11,"From committee: Do pass. (Ayes 5. Noes 1. Page 1198.) (May 23)."
1971760,2025-05-23,Senate,12,"Read second time. Ordered to third reading."
1971760,2025-06-03,Senate,13,"Read third time. Passed. (Ayes 28. Noes 10. Page 1469.) Ordered to the Assembly."
1971760,2025-06-04,Assembly,14,"In Assembly. Read first time. Held at Desk."
1971760,2025-06-09,Assembly,15,"Referred to Coms. on JUD. and P. & C.P."
1971760,2025-06-26,Assembly,16,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on JUD."
1971760,2025-07-02,Assembly,17,"From committee: Do pass and re-refer to Com. on P. & C.P. (Ayes 9. Noes 2.) (July 1). Re-referred to Com. on P. & C.P."
1971760,2025-07-17,Assembly,18,"Assembly Rule 63 suspended. (Ayes 49. Noes 15. Page 2578.)"
1971760,2025-07-17,Assembly,19,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 9. Noes 4.) (July 16)."
1971760,2025-07-17,Assembly,20,"Read second time and amended. Re-referred to Com. on APPR."
1971760,2025-08-20,Assembly,21,"August 20 set for first hearing. Placed on APPR. suspense file."
1971760,2025-08-29,Assembly,22,"August 29 hearing: Held in committee and under submission."
1971761,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971761,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971761,2025-02-26,Senate,3,"Referred to Coms. on PUB. S. and APPR."
1971761,2025-03-07,Senate,4,"Set for hearing March 25."
1971761,2025-03-25,Senate,5,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 6. Noes 0. Page 533.) (March 25). Re-referred to Com. on APPR."
1971761,2025-03-28,Senate,6,"Set for hearing April 7."
1971761,2025-04-07,Senate,7,"April 7 set for first hearing canceled at the request of author."
1971761,2025-04-08,Senate,8,"Set for hearing April 21."
1971761,2025-04-10,Senate,9,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on APPR."
1971761,2025-04-21,Senate,10,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8."
1971761,2025-04-22,Senate,11,"Read second time. Ordered to third reading."
1971761,2025-05-29,Senate,12,"Read third time. Urgency clause adopted. Passed. (Ayes 38. Noes 0. Page 1332.) Ordered to the Assembly."
1971761,2025-05-29,Assembly,13,"In Assembly. Read first time. Held at Desk."
1971761,2025-06-05,Assembly,14,"Referred to Com. on PUB. S."
1971761,2025-06-17,Assembly,15,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 9. Noes 0.) (June 17). Re-referred to Com. on APPR."
1971761,2025-07-09,Assembly,16,"From committee: Do pass. Ordered to consent calendar. (Ayes 15. Noes 0.) (July 9)."
1971761,2025-07-10,Assembly,17,"Read second time. Ordered to consent calendar."
1971761,2025-07-17,Assembly,18,"From consent calendar on motion of Assembly Member Garcia."
1971761,2025-07-17,Assembly,19,"Ordered to third reading."
1971761,2025-09-11,Assembly,20,"Read third time. Urgency clause adopted. Passed. (Ayes 77. Noes 0. Page 3271.) Ordered to the Senate."
1971761,2025-09-12,Senate,21,"In Senate. Ordered to engrossing and enrolling."
1971761,2025-09-22,,22,"Enrolled and presented to the Governor at 2 p.m."
1971761,2025-10-01,,23,"Approved by the Governor."
1971761,2025-10-01,,24,"Chaptered by Secretary of State. Chapter 218, Statutes of 2025."
1971762,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971762,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971762,2025-02-26,Senate,3,"Referred to Com. on HEALTH."
1971762,2025-03-18,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on HEALTH."
1971762,2025-03-25,Senate,5,"Set for hearing April 2."
1971762,2025-04-03,Senate,6,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 11. Noes 0. Page 636.) (April 2)."
1971762,2025-04-07,Senate,7,"Read second time and amended. Re-referred to Com. on APPR."
1971762,2025-04-08,Senate,8,"Set for hearing April 21."
1971762,2025-04-21,Senate,9,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8."
1971762,2025-04-22,Senate,10,"Read second time. Ordered to third reading."
1971762,2025-06-02,Senate,11,"Read third time. Passed. (Ayes 38. Noes 0. Page 1384.) Ordered to the Assembly."
1971762,2025-06-03,Assembly,12,"In Assembly. Read first time. Held at Desk."
1971762,2025-06-09,Assembly,13,"Referred to Com. on HEALTH."
1971762,2025-06-17,Assembly,14,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 15. Noes 0.) (June 17). Re-referred to Com. on APPR."
1971762,2025-07-02,Assembly,15,"From committee: Do pass. Ordered to consent calendar. (Ayes 14. Noes 0.) (July 2)."
1971762,2025-07-03,Assembly,16,"Read second time. Ordered to consent calendar."
1971762,2025-07-07,Assembly,17,"From consent calendar on motion of Assembly Member Garcia."
1971762,2025-07-07,Assembly,18,"Ordered to third reading."
1971762,2025-08-21,Assembly,19,"Read third time and amended."
1971762,2025-08-21,Assembly,20,"Ordered to third reading."
1971762,2025-09-08,Assembly,21,"Read third time. Passed. (Ayes 79. Noes 0. Page 2978.) Ordered to the Senate."
1971762,2025-09-08,Senate,22,"In Senate. Concurrence in Assembly amendments pending."
1971762,2025-09-09,Senate,23,"Assembly amendments concurred in. (Ayes 40. Noes 0.) Ordered to engrossing and enrolling."
1971762,2025-09-09,Senate,24,"Assembly amendments concurred in. (Ayes 40. Noes 0. Page 2714.) Ordered to engrossing and enrolling."
1971762,2025-09-16,,25,"Enrolled and presented to the Governor at 3 p.m."
1971762,2025-10-01,,26,"Approved by the Governor."
1971762,2025-10-01,,27,"Chaptered by Secretary of State. Chapter 219, Statutes of 2025."
1971763,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971763,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971763,2025-02-26,Senate,3,"Referred to Com. on B. P. & E.D."
1971763,2025-03-18,Senate,4,"Set for hearing April 7."
1971763,2025-04-07,Senate,5,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 10. Noes 0. Page 680.) (April 7). Re-referred to Com. on APPR."
1971763,2025-04-09,Senate,6,"Set for hearing April 21."
1971763,2025-04-21,Senate,7,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8."
1971763,2025-04-22,Senate,8,"Read second time. Ordered to third reading."
1971763,2025-06-03,Senate,9,"Read third time. Passed. (Ayes 39. Noes 0. Page 1462.) Ordered to the Assembly."
1971763,2025-06-04,Assembly,10,"In Assembly. Read first time. Held at Desk."
1971763,2025-06-09,Assembly,11,"Referred to Com. on B. & P."
1971763,2025-06-16,Assembly,12,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. & P."
1971763,2025-06-24,Assembly,13,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 16. Noes 0.) (June 24). Re-referred to Com. on APPR."
1971763,2025-07-09,Assembly,14,"From committee: Do pass. Ordered to consent calendar. (Ayes 15. Noes 0.) (July 9)."
1971763,2025-07-10,Assembly,15,"Read second time. Ordered to consent calendar."
1971763,2025-07-17,Assembly,16,"Read third time. Passed. (Ayes 75. Noes 0. Page 2595.) Ordered to the Senate."
1971763,2025-07-17,Senate,17,"In Senate. Concurrence in Assembly amendments pending."
1971763,2025-08-21,Senate,18,"Ordered to special consent calendar."
1971763,2025-08-25,Senate,19,"Assembly amendments concurred in. (Ayes 37. Noes 0. Page 2253.) Ordered to engrossing and enrolling."
1971763,2025-09-02,,20,"Enrolled and presented to the Governor at 11 a.m."
1971763,2025-10-13,,21,"Approved by the Governor."
1971763,2025-10-13,,22,"Chaptered by Secretary of State. Chapter 752, Statutes of 2025."
1971764,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971764,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971764,2025-02-26,Senate,3,"Referred to Coms. on G.O. and APPR."
1971764,2025-03-07,Senate,4,"Set for hearing March 25."
1971764,2025-03-18,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on G.O."
1971764,2025-03-25,Senate,6,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 11. Noes 2. Page 530.) (March 25). Re-referred to Com. on APPR."
1971764,2025-03-28,Senate,7,"Set for hearing April 7."
1971764,2025-04-07,Senate,8,"April 7 hearing: Placed on APPR. suspense file."
1971764,2025-05-16,Senate,9,"Set for hearing May 23."
1971764,2025-05-23,Senate,10,"From committee: Do pass. (Ayes 5. Noes 1. Page 1198.) (May 23)."
1971764,2025-05-23,Senate,11,"Read second time. Ordered to third reading."
1971764,2025-06-02,Senate,12,"Read third time. Passed. (Ayes 30. Noes 8. Page 1366.) Ordered to the Assembly."
1971764,2025-06-03,Assembly,13,"In Assembly. Read first time. Held at Desk."
1971764,2025-06-09,Assembly,14,"Referred to Com. on G.O."
1971764,2025-06-26,Assembly,15,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 20. Noes 1.) (June 25). Re-referred to Com. on APPR."
1971764,2025-07-02,Assembly,16,"July 2 set for first hearing. Placed on APPR. suspense file."
1971764,2025-08-29,Assembly,17,"From committee: Do pass as amended. (Ayes 11. Noes 2.) (August 29)."
1971764,2025-09-02,Assembly,18,"Read second time and amended. Ordered to second reading."
1971764,2025-09-03,Assembly,19,"Read second time. Ordered to third reading."
1971764,2025-09-08,Assembly,20,"Read third time. Passed. (Ayes 62. Noes 9. Page 3003.) Ordered to the Senate."
1971764,2025-09-08,Senate,21,"In Senate. Concurrence in Assembly amendments pending."
1971764,2025-09-10,Senate,22,"Assembly amendments concurred in. (Ayes 32. Noes 8.) Ordered to engrossing and enrolling."
1971764,2025-09-17,,23,"Enrolled and presented to the Governor at 2 p.m."
1971764,2025-10-13,Senate,24,"Vetoed by the Governor."
1971764,2025-10-13,Senate,25,"In Senate. Consideration of Governor's veto pending."
1971765,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971765,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971765,2025-02-26,Senate,3,"Referred to Coms. on ED. and B. P. & E.D."
1971765,2025-03-11,Senate,4,"Set for hearing March 26."
1971765,2025-03-26,Senate,5,"From committee: Do pass and re-refer to Com. on B. P. & E.D. with recommendation: To consent calendar. (Ayes 7. Noes 0. Page 566.) (March 26). Re-referred to Com. on B. P. & E.D."
1971765,2025-04-03,Senate,6,"Set for hearing April 28."
1971765,2025-04-24,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on B. P. & E.D."
1971765,2025-04-28,Senate,8,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 11. Noes 0. Page 917.) (April 28). Re-referred to Com. on APPR."
1971765,2025-05-02,Senate,9,"Set for hearing May 12."
1971765,2025-05-12,Senate,10,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8 and ordered to consent calendar."
1971765,2025-05-13,Senate,11,"Read second time. Ordered to consent calendar."
1971765,2025-05-15,Senate,12,"Read third time. Passed. (Ayes 34. Noes 0. Page 1091.) Ordered to the Assembly."
1971765,2025-05-15,Assembly,13,"In Assembly. Read first time. Held at Desk."
1971765,2025-05-29,Assembly,14,"Referred to Coms. on ED. and B. & P."
1971765,2025-07-03,Assembly,15,"From committee: Do pass and re-refer to Com. on B. & P. with recommendation: To consent calendar. (Ayes 9. Noes 0.) (July 2). Re-referred to Com. on B. & P."
1971765,2025-07-08,Assembly,16,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 17. Noes 0.) (July 8). Re-referred to Com. on APPR."
1971765,2025-08-20,Assembly,17,"From committee: Do pass. Ordered to consent calendar. (Ayes 15. Noes 0.) (August 20)."
1971765,2025-08-21,Assembly,18,"Read second time. Ordered to consent calendar."
1971765,2025-08-28,Assembly,19,"Read third time. Passed. (Ayes 74. Noes 0. Page 2775.) Ordered to the Senate."
1971765,2025-08-28,Senate,20,"In Senate. Ordered to engrossing and enrolling."
1971765,2025-09-03,,21,"Enrolled and presented to the Governor at 11 a.m."
1971765,2025-10-10,,22,"Approved by the Governor."
1971765,2025-10-10,,23,"Chaptered by Secretary of State. Chapter 582, Statutes of 2025."
1971766,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971766,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971766,2025-02-26,Senate,3,"Referred to Com. on L. GOV."
1971766,2025-03-24,Senate,4,"Set for hearing May 7."
1971766,2025-04-30,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. GOV."
1971766,2025-05-07,Senate,6,"From committee: Do pass. (Ayes 7. Noes 0. Page 1038.) (May 7)."
1971766,2025-05-08,Senate,7,"Read second time. Ordered to third reading."
1971766,2025-05-27,Senate,8,"Read third time. Passed. (Ayes 39. Noes 0. Page 1242.) Ordered to the Assembly."
1971766,2025-05-28,Assembly,9,"In Assembly. Read first time. Held at Desk."
1971766,2025-06-05,Assembly,10,"Referred to Com. on L. GOV."
1971766,2025-06-18,Assembly,11,"From committee: Do pass. (Ayes 9. Noes 0.) (June 18)."
1971766,2025-06-19,Assembly,12,"Read second time. Ordered to third reading."
1971766,2025-08-20,Assembly,13,"Read third time and amended."
1971766,2025-08-20,Assembly,14,"Ordered to third reading."
1971766,2025-08-28,Assembly,15,"Read third time. Passed. (Ayes 74. Noes 1. Page 2765.) Ordered to the Senate."
1971766,2025-08-28,Senate,16,"In Senate. Concurrence in Assembly amendments pending."
1971766,2025-09-03,Senate,17,"Assembly amendments concurred in. (Ayes 39. Noes 0.) Ordered to engrossing and enrolling."
1971766,2025-09-03,Senate,18,"Assembly amendments concurred in. (Ayes 40. Noes 0. Page 2443.) Ordered to engrossing and enrolling."
1971766,2025-09-09,,19,"Enrolled and presented to the Governor at 2 p.m."
1971766,2025-10-11,,20,"Approved by the Governor."
1971766,2025-10-11,,21,"Chaptered by Secretary of State. Chapter 652, Statutes of 2025."
1971767,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971767,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971767,2025-02-26,Senate,3,"Referred to Com. on ED."
1971767,2025-03-19,Senate,4,"Set for hearing April 2."
1971767,2025-04-07,Senate,5,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 7. Noes 0. Page 633.) (April 2)."
1971767,2025-04-08,Senate,6,"Read second time and amended. Re-referred to Com. on APPR."
1971767,2025-04-10,Senate,7,"Set for hearing April 21."
1971767,2025-04-21,Senate,8,"April 21 hearing: Placed on APPR. suspense file."
1971767,2025-05-16,Senate,9,"Set for hearing May 23."
1971767,2025-05-23,Senate,10,"From committee: Do pass. (Ayes 6. Noes 0. Page 1198.) (May 23)."
1971767,2025-05-23,Senate,11,"Read second time. Ordered to third reading."
1971767,2025-05-27,Senate,12,"Ordered to special consent calendar."
1971767,2025-05-29,Senate,13,"Read third time. Passed. (Ayes 38. Noes 0. Page 1326.) Ordered to the Assembly."
1971767,2025-05-29,Assembly,14,"In Assembly. Read first time. Held at Desk."
1971767,2025-06-05,Assembly,15,"Referred to Com. on HIGHER ED."
1971767,2025-06-25,Assembly,16,"From committee: Do pass as amended and re-refer to Com. on APPR. (Ayes 8. Noes 0.) (June 24)."
1971767,2025-06-26,Assembly,17,"Read second time and amended. Re-referred to Com. on APPR."
1971767,2025-07-02,Assembly,18,"From committee: Do pass. (Ayes 12. Noes 0.) (July 2)."
1971767,2025-07-03,Assembly,19,"Read second time. Ordered to third reading."
1971767,2025-07-17,Assembly,20,"Read third time and amended."
1971767,2025-07-17,Assembly,21,"Ordered to third reading."
1971767,2025-08-28,Assembly,22,"Read third time. Passed. (Ayes 72. Noes 1. Page 2767.) Ordered to the Senate."
1971767,2025-08-28,Senate,23,"In Senate. Concurrence in Assembly amendments pending."
1971767,2025-09-02,Senate,24,"Assembly amendments concurred in. (Ayes 40. Noes 0. Page 2407.) Ordered to engrossing and enrolling."
1971767,2025-09-09,,25,"Enrolled and presented to the Governor at 2 p.m."
1971767,2025-10-13,,26,"Approved by the Governor."
1971767,2025-10-13,,27,"Chaptered by Secretary of State. Chapter 753, Statutes of 2025."
1971768,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971768,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971768,2025-02-26,Senate,3,"Referred to Com. on L. GOV."
1971768,2025-03-24,Senate,4,"Set for hearing April 23."
1971768,2025-04-10,Senate,5,"April 23 set for first hearing canceled at the request of author."
1971768,2025-04-11,Senate,6,"Set for hearing April 30."
1971768,2025-04-23,Senate,7,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. GOV."
1971768,2025-04-30,Senate,8,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 7. Noes 0. Page 968.) (April 30). Re-referred to Com. on APPR."
1971768,2025-05-02,Senate,9,"Set for hearing May 12."
1971768,2025-05-12,Senate,10,"From committee: Be ordered to second reading pursuant to Senate Rule 28.8 and ordered to consent calendar."
1971768,2025-05-13,Senate,11,"Read second time. Ordered to consent calendar."
1971768,2025-05-15,Senate,12,"Read third time. Passed. (Ayes 34. Noes 0. Page 1091.) Ordered to the Assembly."
1971768,2025-05-15,Assembly,13,"In Assembly. Read first time. Held at Desk."
1971768,2025-05-29,Assembly,14,"Referred to Com. on L. GOV."
1971768,2025-06-13,Assembly,15,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. GOV."
1971768,2025-07-03,Assembly,16,"Coauthors revised."
1971768,2025-07-03,Assembly,17,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 10. Noes 0.) (July 2). Re-referred to Com. on APPR."
1971768,2025-07-16,Assembly,18,"From committee: Do pass. Ordered to consent calendar. (Ayes 13. Noes 0.) (July 16)."
1971768,2025-07-17,Assembly,19,"Read second time. Ordered to consent calendar."
1971768,2025-08-21,Assembly,20,"Read third time. Passed. (Ayes 77. Noes 0. Page 2706.) Ordered to the Senate."
1971768,2025-08-21,Senate,21,"In Senate. Concurrence in Assembly amendments pending."
1971768,2025-08-27,Senate,22,"Ordered to special consent calendar."
1971768,2025-08-29,Senate,23,"Assembly amendments concurred in. (Ayes 37. Noes 0. Page 2287.) Ordered to engrossing and enrolling."
1971768,2025-09-05,,24,"Enrolled and presented to the Governor at 2 p.m."
1971768,2025-10-13,,25,"Approved by the Governor."
1971768,2025-10-13,,26,"Chaptered by Secretary of State. Chapter 754, Statutes of 2025."
1971769,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971769,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971769,2025-02-26,Senate,3,"Referred to Com. on RLS."
1971770,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971770,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971770,2025-02-26,Senate,3,"Referred to Coms. on L. GOV., JUD., and APPR."
1971770,2025-03-04,Senate,4,"Set for hearing March 19."
1971770,2025-03-19,Senate,5,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 7. Noes 0. Page 422.) (March 19). Re-referred to Com. on JUD."
1971770,2025-03-24,Senate,6,"Set for hearing April 1."
1971770,2025-04-02,Senate,7,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 13. Noes 0. Page 610.) (April 1). Re-referred to Com. on APPR."
1971770,2025-04-04,Senate,8,"Set for hearing April 21."
1971770,2025-04-16,Senate,9,"April 21 hearing postponed by committee."
1971770,2025-04-21,Senate,10,"Withdrawn from committee."
1971770,2025-04-21,Senate,11,"Ordered to second reading."
1971770,2025-04-22,Senate,12,"Read second time. Ordered to third reading."
1971770,2025-05-27,Senate,13,"Read third time. Passed. (Ayes 39. Noes 0. Page 1239.) Ordered to the Assembly."
1971770,2025-05-28,Assembly,14,"In Assembly. Read first time. Held at Desk."
1971770,2025-06-05,Assembly,15,"Referred to Coms. on L. GOV. and JUD."
1971770,2025-06-09,Assembly,16,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on L. GOV."
1971770,2025-06-18,Assembly,17,"Coauthors revised."
1971770,2025-06-18,Assembly,18,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 10. Noes 0.) (June 18). Re-referred to Com. on JUD."
1971770,2025-07-02,Assembly,19,"From committee: Do pass as amended. Ordered to consent calendar. (Ayes 12. Noes 0.) (July 1)."
1971770,2025-07-03,Assembly,20,"Read second time and amended. Ordered to second reading."
1971770,2025-07-07,Assembly,21,"Read second time. Ordered to consent calendar."
1971770,2025-07-10,Assembly,22,"Read third time. Passed. (Ayes 72. Noes 0. Page 2509.) Ordered to the Senate."
1971770,2025-07-10,Senate,23,"In Senate. Concurrence in Assembly amendments pending."
1971770,2025-08-21,Senate,24,"Ordered to special consent calendar."
1971770,2025-08-25,Senate,25,"Assembly amendments concurred in. (Ayes 37. Noes 0. Page 2253.) Ordered to engrossing and enrolling."
1971770,2025-09-02,,26,"Enrolled and presented to the Governor at 11 a.m."
1971770,2025-10-10,,27,"Approved by the Governor."
1971770,2025-10-10,,28,"Chaptered by Secretary of State. Chapter 540, Statutes of 2025."
1971771,2025-02-14,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1971771,2025-02-18,Senate,2,"From printer. May be acted upon on or after March 17."
1971771,2025-02-26,Senate,3,"Referred to Com. on G.O."
1971771,2025-03-27,Senate,4,"Set for hearing April 8."
1971771,2025-03-28,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on G.O."
